 

stn;time;kaaescd0
PGE;20110827;0
PGE;20110828;0
PGE;20110829;0
PGE;20110830;4
PGE;20110831;0
PGE;20110901;0
PGE;20110902;0
PGE;20110903;0
PGE;20110904;0
PGE;20110905;0
PGE;20110906;0
PGE;20110907;0
PGE;20110908;0
PGE;20110909;0
PGE;20110910;0
PGE;20110911;0
PGE;20110912;0
PGE;20110913;0
PGE;20110914;0
PGE;20110915;0
PGE;20110916;0
PGE;20110917;0
PGE;20110918;0
PGE;20110919;0
PGE;20110920;0
PGE;20110921;0
PGE;20110922;0
PGE;20110923;0
PGE;20110924;0
PGE;20110925;0
PGE;20110926;0
PGE;20110927;0
PGE;20110928;0
PGE;20110929;0
PGE;20110930;0
PGE;20111001;0
PGE;20111002;0
PGE;20111003;0
PGE;20111004;0
PGE;20111005;0
PGE;20111006;0
PGE;20111007;0
PGE;20111008;0
PGE;20111009;0
PGE;20111010;0
PGE;20111011;0
PGE;20111012;0
PGE;20111013;0
PGE;20111014;0
PGE;20111015;0
PGE;20111016;0
PGE;20111017;0
PGE;20111018;0
PGE;20111019;0
PGE;20111020;0
PGE;20111021;0
PGE;20111022;0
PGE;20111023;0
PGE;20111024;0
PGE;20111025;0
PGE;20111026;0
PGE;20111027;0
PGE;20111028;0
PGE;20111029;0
PGE;20111030;0
PGE;20111031;0
PGE;20111101;0
PGE;20111102;0
PGE;20111103;0
PGE;20111104;0
PGE;20111105;0
PGE;20111106;0
PGE;20111107;0
PGE;20111108;0
PGE;20111109;0
PGE;20111110;0
PGE;20111111;0
PGE;20111112;0
PGE;20111113;0
PGE;20111114;0
PGE;20111115;0
PGE;20111116;0
PGE;20111117;0
PGE;20111118;0
PGE;20111119;0
PGE;20111120;0
PGE;20111121;0
PGE;20111122;0
PGE;20111123;0
PGE;20111124;0
PGE;20111125;0
PGE;20111126;0
PGE;20111127;0
PGE;20111128;0
PGE;20111129;0
PGE;20111130;0
PGE;20111201;0
PGE;20111202;0
PGE;20111203;0
PGE;20111204;0
PGE;20111205;0
PGE;20111206;0
PGE;20111207;0
PGE;20111208;0
PGE;20111209;0
PGE;20111210;0
PGE;20111211;0
PGE;20111212;0
PGE;20111213;0
PGE;20111214;0
PGE;20111215;0
PGE;20111216;0
PGE;20111217;0
PGE;20111218;0
PGE;20111219;0
PGE;20111220;0
PGE;20111221;0
PGE;20111222;0
PGE;20111223;0
PGE;20111224;0
PGE;20111225;0
PGE;20111226;0
PGE;20111227;0
PGE;20111228;0
PGE;20111229;0
PGE;20111230;0
PGE;20111231;0
PGE;20120101;0
PGE;20120102;0
PGE;20120103;0
PGE;20120104;0
PGE;20120105;-
PGE;20120106;-
PGE;20120107;-
PGE;20120108;-
PGE;20120109;0
PGE;20120110;0
PGE;20120111;0
PGE;20120112;0
PGE;20120113;0
PGE;20120114;0
PGE;20120115;0
PGE;20120116;0
PGE;20120117;0
PGE;20120118;0
PGE;20120119;0
PGE;20120120;0
PGE;20120121;0
PGE;20120122;0
PGE;20120123;0
PGE;20120124;0
PGE;20120125;0
PGE;20120126;0
PGE;20120127;0
PGE;20120128;0
PGE;20120129;0
PGE;20120130;0
PGE;20120131;0
PGE;20120201;0
PGE;20120202;0
PGE;20120203;-
PGE;20120204;-
PGE;20120205;-
PGE;20120206;0
PGE;20120207;0
PGE;20120208;0
PGE;20120209;0
PGE;20120210;-
PGE;20120211;-
PGE;20120212;-
PGE;20120213;0
PGE;20120214;0
PGE;20120215;0
PGE;20120216;0
PGE;20120217;0
PGE;20120218;0
PGE;20120219;0
PGE;20120220;0
PGE;20120221;0
PGE;20120222;0
PGE;20120223;0
PGE;20120224;0
PGE;20120225;0
PGE;20120226;0
PGE;20120227;0
PGE;20120228;0
PGE;20120229;0
PGE;20120301;0
PGE;20120302;0
PGE;20120303;0
PGE;20120304;0
PGE;20120305;0
PGE;20120306;0
PGE;20120307;0
PGE;20120308;0
PGE;20120309;0
PGE;20120310;0
PGE;20120311;0
PGE;20120312;0
PGE;20120313;0
PGE;20120314;0
PGE;20120315;0
PGE;20120316;0
PGE;20120317;0
PGE;20120318;0
PGE;20120319;0
PGE;20120320;0
PGE;20120321;0
PGE;20120322;0
PGE;20120323;0
PGE;20120324;0
PGE;20120325;0
PGE;20120326;0
PGE;20120327;0
PGE;20120328;0
PGE;20120329;0
PGE;20120330;0
PGE;20120331;0
PGE;20120401;0
PGE;20120402;0
PGE;20120403;0
PGE;20120404;0
PGE;20120405;0
PGE;20120406;0
PGE;20120407;0
PGE;20120408;0
PGE;20120409;0
PGE;20120410;0
PGE;20120411;0
PGE;20120412;0
PGE;20120413;0
PGE;20120414;0
PGE;20120415;0
PGE;20120416;-
PGE;20120417;-
PGE;20120418;-
PGE;20120419;-
PGE;20120420;-
PGE;20120421;-
PGE;20120422;-
PGE;20120423;2
PGE;20120424;0
PGE;20120425;0
PGE;20120426;0
PGE;20120427;0
PGE;20120428;14
PGE;20120429;2
PGE;20120430;6
PGE;20120501;0
PGE;20120502;0
PGE;20120503;0
PGE;20120504;0
PGE;20120505;8
PGE;20120506;2
PGE;20120507;0
PGE;20120508;0
PGE;20120509;2
PGE;20120510;6
PGE;20120511;2
PGE;20120512;2
PGE;20120513;0
PGE;20120514;0
PGE;20120515;0
PGE;20120516;0
PGE;20120517;0
PGE;20120518;2
PGE;20120519;0
PGE;20120520;0
PGE;20120521;0
PGE;20120522;0
PGE;20120523;0
PGE;20120524;0
PGE;20120525;2
PGE;20120526;0
PGE;20120527;4
PGE;20120528;0
PGE;20120529;0
PGE;20120530;0
PGE;20120531;0
PGE;20120601;0
PGE;20120602;0
PGE;20120603;0
PGE;20120604;2
PGE;20120605;0
PGE;20120606;0
PGE;20120607;0
PGE;20120608;0
PGE;20120609;0
PGE;20120610;0
PGE;20120611;0
PGE;20120612;0
PGE;20120613;0
PGE;20120614;0
PGE;20120615;0
PGE;20120616;0
PGE;20120617;0
PGE;20120618;0
PGE;20120619;0
PGE;20120620;0
PGE;20120621;0
PGE;20120622;0
PGE;20120623;0
PGE;20120624;0
PGE;20120625;0
PGE;20120626;0
PGE;20120627;0
PGE;20120628;0
PGE;20120629;0
PGE;20120630;0
PGE;20120701;0
PGE;20120702;0
PGE;20120703;0
PGE;20120704;0
PGE;20120705;0
PGE;20120706;0
PGE;20120707;0
PGE;20120708;0
PGE;20120709;0
PGE;20120710;0
PGE;20120711;0
PGE;20120712;0
PGE;20120713;0
PGE;20120714;0
PGE;20120715;0
PGE;20120716;0
PGE;20120717;0
PGE;20120718;0
PGE;20120719;0
PGE;20120720;0
PGE;20120721;0
PGE;20120722;0
PGE;20120723;0
PGE;20120724;0
PGE;20120725;0
PGE;20120726;0
PGE;20120727;0
PGE;20120728;0
PGE;20120729;0
PGE;20120730;0
PGE;20120731;0
PGE;20120801;0
PGE;20120802;0
PGE;20120803;0
PGE;20120804;0
PGE;20120805;0
PGE;20120806;0
PGE;20120807;0
PGE;20120808;0
PGE;20120809;0
PGE;20120810;0
PGE;20120811;0
PGE;20120812;0
PGE;20120813;0
PGE;20120814;0
PGE;20120815;0
PGE;20120816;0
PGE;20120817;0
PGE;20120818;0
PGE;20120819;0
PGE;20120820;0
PGE;20120821;0
PGE;20120822;0
PGE;20120823;0
PGE;20120824;0
PGE;20120825;0
PGE;20120826;0
PGE;20120827;0
PGE;20120828;0
PGE;20120829;0
PGE;20120830;0
PGE;20120831;0
PGE;20120901;0
PGE;20120902;0
PGE;20120903;0
PGE;20120904;0
PGE;20120905;0
PGE;20120906;0
PGE;20120907;0
PGE;20120908;0
PGE;20120909;0
PGE;20120910;0
PGE;20120911;0
PGE;20120912;0
PGE;20120913;0
PGE;20120914;0
PGE;20120915;0
PGE;20120916;0
PGE;20120917;0
PGE;20120918;0
PGE;20120919;0
PGE;20120920;0
PGE;20120921;0
PGE;20120922;0
PGE;20120923;0
PGE;20120924;0
PGE;20120925;0
PGE;20120926;0
PGE;20120927;0
PGE;20120928;0
PGE;20120929;0
PGE;20120930;0
PGE;20121001;0
PGE;20121002;0
PGE;20121003;0
PGE;20121004;0
PGE;20121005;0
PGE;20121006;0
PGE;20121007;0
PGE;20121008;0
PGE;20121009;0
PGE;20121010;0
PGE;20121011;0
PGE;20121012;0
PGE;20121013;0
PGE;20121014;0
PGE;20121015;0
PGE;20121016;0
PGE;20121017;0
PGE;20121018;0
PGE;20121019;0
PGE;20121020;0
PGE;20121021;0
PGE;20121022;0
PGE;20121023;0
PGE;20121024;0
PGE;20121025;0
PGE;20121026;0
PGE;20121027;0
PGE;20121028;0
PGE;20121029;0
PGE;20121030;0
PGE;20121031;0
PGE;20121101;0
PGE;20121102;0
PGE;20121103;0
PGE;20121104;0
PGE;20121105;0
PGE;20121106;0
PGE;20121107;0
PGE;20121108;0
PGE;20121109;0
PGE;20121110;0
PGE;20121111;0
PGE;20121112;0
PGE;20121113;0
PGE;20121114;0
PGE;20121115;0
PGE;20121116;0
PGE;20121117;0
PGE;20121118;0
PGE;20121119;0
PGE;20121120;0
PGE;20121121;0
PGE;20121122;0
PGE;20121123;0
PGE;20121124;0
PGE;20121125;0
PGE;20121126;0
PGE;20121127;0
PGE;20121128;0
PGE;20121129;0
PGE;20121130;0
PGE;20121201;0
PGE;20121202;0
PGE;20121203;0
PGE;20121204;0
PGE;20121205;0
PGE;20121206;0
PGE;20121207;0
PGE;20121208;0
PGE;20121209;0
PGE;20121210;0
PGE;20121211;0
PGE;20121212;0
PGE;20121213;0
PGE;20121214;0
PGE;20121215;0
PGE;20121216;0
PGE;20121217;0
PGE;20121218;0
PGE;20121219;0
PGE;20121220;0
PGE;20121221;0
PGE;20121222;0
PGE;20121223;0
PGE;20121224;0
PGE;20121225;0
PGE;20121226;0
PGE;20121227;0
PGE;20121228;0
PGE;20121229;0
PGE;20121230;0
PGE;20121231;0
PGE;20130101;0
PGE;20130102;0
PGE;20130103;0
PGE;20130104;0
PGE;20130105;0
PGE;20130106;0
PGE;20130107;0
PGE;20130108;0
PGE;20130109;0
PGE;20130110;0
PGE;20130111;0
PGE;20130112;0
PGE;20130113;0
PGE;20130114;0
PGE;20130115;0
PGE;20130116;0
PGE;20130117;0
PGE;20130118;0
PGE;20130119;0
PGE;20130120;0
PGE;20130121;0
PGE;20130122;0
PGE;20130123;0
PGE;20130124;0
PGE;20130125;0
PGE;20130126;0
PGE;20130127;0
PGE;20130128;0
PGE;20130129;0
PGE;20130130;0
PGE;20130131;0
PGE;20130201;0
PGE;20130202;0
PGE;20130203;0
PGE;20130204;0
PGE;20130205;0
PGE;20130206;0
PGE;20130207;0
PGE;20130208;0
PGE;20130209;0
PGE;20130210;0
PGE;20130211;0
PGE;20130212;0
PGE;20130213;0
PGE;20130214;0
PGE;20130215;0
PGE;20130216;0
PGE;20130217;0
PGE;20130218;0
PGE;20130219;0
PGE;20130220;0
PGE;20130221;0
PGE;20130222;0
PGE;20130223;0
PGE;20130224;0
PGE;20130225;0
PGE;20130226;0
PGE;20130227;0
PGE;20130228;0
PGE;20130301;0
PGE;20130302;0
PGE;20130303;0
PGE;20130304;0
PGE;20130305;0
PGE;20130306;0
PGE;20130307;0
PGE;20130308;0
PGE;20130309;0
PGE;20130310;0
PGE;20130311;0
PGE;20130312;0
PGE;20130313;0
PGE;20130314;0
PGE;20130315;0
PGE;20130316;0
PGE;20130317;0
PGE;20130318;0
PGE;20130319;0
PGE;20130320;0
PGE;20130321;0
PGE;20130322;0
PGE;20130323;0
PGE;20130324;0
PGE;20130325;0
PGE;20130326;0
PGE;20130327;0
PGE;20130328;0
PGE;20130329;0
PGE;20130330;0
PGE;20130331;0
PGE;20130401;0
PGE;20130402;0
PGE;20130403;0
PGE;20130404;0
PGE;20130405;0
PGE;20130406;0
PGE;20130407;0
PGE;20130408;0
PGE;20130409;-
PGE;20130410;-
PGE;20130411;-
PGE;20130412;-
PGE;20130413;-
PGE;20130414;-
PGE;20130415;0
PGE;20130416;0
PGE;20130417;0
PGE;20130418;0
PGE;20130419;0
PGE;20130420;0
PGE;20130421;0
PGE;20130422;0
PGE;20130423;0
PGE;20130424;0
PGE;20130425;0
PGE;20130426;0
PGE;20130427;0
PGE;20130428;0
PGE;20130429;0
PGE;20130430;0
PGE;20130501;0
PGE;20130502;0
PGE;20130503;2
PGE;20130504;0
PGE;20130505;0
PGE;20130506;0
PGE;20130507;2
PGE;20130508;6
PGE;20130509;8
PGE;20130510;2
PGE;20130511;2
PGE;20130512;2
PGE;20130513;0
PGE;20130514;8
PGE;20130515;2
PGE;20130516;0
PGE;20130517;0
PGE;20130518;0
PGE;20130519;2
PGE;20130520;4
PGE;20130521;0
PGE;20130522;0
PGE;20130523;0
PGE;20130524;0
PGE;20130525;0
PGE;20130526;2
PGE;20130527;0
PGE;20130528;0
PGE;20130529;0
PGE;20130530;0
PGE;20130531;0
PGE;20130601;0
PGE;20130602;2
PGE;20130603;0
PGE;20130604;0
PGE;20130605;0
PGE;20130606;0
PGE;20130607;0
PGE;20130608;0
PGE;20130609;0
PGE;20130610;0
PGE;20130611;4
PGE;20130612;0
PGE;20130613;2
PGE;20130614;0
PGE;20130615;0
PGE;20130616;0
PGE;20130617;0
PGE;20130618;0
PGE;20130619;0
PGE;20130620;0
PGE;20130621;0
PGE;20130622;0
PGE;20130623;0
PGE;20130624;0
PGE;20130625;0
PGE;20130626;0
PGE;20130627;0
PGE;20130628;0
PGE;20130629;0
PGE;20130630;0
PGE;20130701;0
PGE;20130702;0
PGE;20130703;0
PGE;20130704;0
PGE;20130705;0
PGE;20130706;0
PGE;20130707;0
PGE;20130708;0
PGE;20130709;0
PGE;20130710;0
PGE;20130711;0
PGE;20130712;0
PGE;20130713;0
PGE;20130714;0
PGE;20130715;0
PGE;20130716;0
PGE;20130717;0
PGE;20130718;0
PGE;20130719;0
PGE;20130720;0
PGE;20130721;0
PGE;20130722;0
PGE;20130723;0
PGE;20130724;0
PGE;20130725;0
PGE;20130726;0
PGE;20130727;0
PGE;20130728;0
PGE;20130729;0
PGE;20130730;0
PGE;20130731;0
PGE;20130801;0
PGE;20130802;0
PGE;20130803;0
PGE;20130804;0
PGE;20130805;0
PGE;20130806;0
PGE;20130807;0
PGE;20130808;0
PGE;20130809;0
PGE;20130810;0
PGE;20130811;0
PGE;20130812;0
PGE;20130813;0
PGE;20130814;0
PGE;20130815;0
PGE;20130816;0
PGE;20130817;0
PGE;20130818;0
PGE;20130819;0
PGE;20130820;0
PGE;20130821;0
PGE;20130822;0
PGE;20130823;0
PGE;20130824;0
PGE;20130825;0
PGE;20130826;0
PGE;20130827;0
PGE;20130828;0
PGE;20130829;0
PGE;20130830;0
PGE;20130831;0
PGE;20130901;0
PGE;20130902;0
PGE;20130903;0
PGE;20130904;0
PGE;20130905;0
PGE;20130906;0
PGE;20130907;0
PGE;20130908;0
PGE;20130909;0
PGE;20130910;0
PGE;20130911;0
PGE;20130912;0
PGE;20130913;0
PGE;20130914;0
PGE;20130915;0
PGE;20130916;0
PGE;20130917;0
PGE;20130918;0
PGE;20130919;0
PGE;20130920;0
PGE;20130921;0
PGE;20130922;0
PGE;20130923;0
PGE;20130924;0
PGE;20130925;0
PGE;20130926;0
PGE;20130927;0
PGE;20130928;0
PGE;20130929;0
PGE;20130930;0
PGE;20131001;0
PGE;20131002;0
PGE;20131003;0
PGE;20131004;0
PGE;20131005;0
PGE;20131006;0
PGE;20131007;0
PGE;20131008;0
PGE;20131009;0
PGE;20131010;0
PGE;20131011;0
PGE;20131012;0
PGE;20131013;0
PGE;20131014;0
PGE;20131015;0
PGE;20131016;0
PGE;20131017;0
PGE;20131018;0
PGE;20131019;0
PGE;20131020;0
PGE;20131021;0
PGE;20131022;0
PGE;20131023;0
PGE;20131024;0
PGE;20131025;0
PGE;20131026;0
PGE;20131027;0
PGE;20131028;0
PGE;20131029;0
PGE;20131030;0
PGE;20131031;0
PGE;20131101;0
PGE;20131102;0
PGE;20131103;0
PGE;20131104;0
PGE;20131105;0
PGE;20131106;0
PGE;20131107;0
PGE;20131108;0
PGE;20131109;0
PGE;20131110;0
PGE;20131111;0
PGE;20131112;0
PGE;20131113;0
PGE;20131114;0
PGE;20131115;0
PGE;20131116;0
PGE;20131117;0
PGE;20131118;0
PGE;20131119;0
PGE;20131120;0
PGE;20131121;0
PGE;20131122;0
PGE;20131123;0
PGE;20131124;0
PGE;20131125;0
PGE;20131126;0
PGE;20131127;0
PGE;20131128;-
PGE;20131129;-
PGE;20131130;-
PGE;20131201;-
PGE;20131202;0
PGE;20131203;0
PGE;20131204;0
PGE;20131205;0
PGE;20131206;0
PGE;20131207;0
PGE;20131208;0
PGE;20131209;0
PGE;20131210;0
PGE;20131211;0
PGE;20131212;0
PGE;20131213;0
PGE;20131214;0
PGE;20131215;0
PGE;20131216;0
PGE;20131217;0
PGE;20131218;0
PGE;20131219;0
PGE;20131220;0
PGE;20131221;0
PGE;20131222;0
PGE;20131223;0
PGE;20131224;0
PGE;20131225;0
PGE;20131226;0
PGE;20131227;0
PGE;20131228;0
PGE;20131229;0
PGE;20131230;0
PGE;20131231;0
PGE;20140101;0
PGE;20140102;0
PGE;20140103;0
PGE;20140104;0
PGE;20140105;0
PGE;20140106;0
PGE;20140107;0
PGE;20140108;0
PGE;20140109;0
PGE;20140110;0
PGE;20140111;0
PGE;20140112;0
PGE;20140113;0
PGE;20140114;0
PGE;20140115;0
PGE;20140116;0
PGE;20140117;0
PGE;20140118;0
PGE;20140119;0
PGE;20140120;0
PGE;20140121;0
PGE;20140122;0
PGE;20140123;0
PGE;20140124;0
PGE;20140125;0
PGE;20140126;0
PGE;20140127;0
PGE;20140128;0
PGE;20140129;0
PGE;20140130;0
PGE;20140131;0
PGE;20140201;0
PGE;20140202;0
PGE;20140203;0
PGE;20140204;0
PGE;20140205;0
PGE;20140206;0
PGE;20140207;0
PGE;20140208;0
PGE;20140209;0
PGE;20140210;0
PGE;20140211;0
PGE;20140212;0
PGE;20140213;0
PGE;20140214;0
PGE;20140215;0
PGE;20140216;0
PGE;20140217;0
PGE;20140218;0
PGE;20140219;0
PGE;20140220;0
PGE;20140221;0
PGE;20140222;0
PGE;20140223;0
PGE;20140224;0
PGE;20140225;0
PGE;20140226;0
PGE;20140227;0
PGE;20140228;0
PGE;20140301;0
PGE;20140302;0
PGE;20140303;0
PGE;20140304;0
PGE;20140305;0
PGE;20140306;0
PGE;20140307;0
PGE;20140308;0
PGE;20140309;0
PGE;20140310;0
PGE;20140311;0
PGE;20140312;0
PGE;20140313;0
PGE;20140314;0
PGE;20140315;0
PGE;20140316;0
PGE;20140317;0
PGE;20140318;0
PGE;20140319;0
PGE;20140320;0
PGE;20140321;0
PGE;20140322;0
PGE;20140323;0
PGE;20140324;0
PGE;20140325;0
PGE;20140326;0
PGE;20140327;0
PGE;20140328;0
PGE;20140329;0
PGE;20140330;0
PGE;20140331;0
PGE;20140401;0
PGE;20140402;0
PGE;20140403;0
PGE;20140404;0
PGE;20140405;0
PGE;20140406;0
PGE;20140407;0
PGE;20140408;0
PGE;20140409;0
PGE;20140410;2
PGE;20140411;0
PGE;20140412;2
PGE;20140413;0
PGE;20140414;2
PGE;20140415;0
PGE;20140416;0
PGE;20140417;26
PGE;20140418;2
PGE;20140419;0
PGE;20140420;2
PGE;20140421;2
PGE;20140422;6
PGE;20140423;4
PGE;20140424;4
PGE;20140425;2
PGE;20140426;6
PGE;20140427;2
PGE;20140428;0
PGE;20140429;0
PGE;20140430;4
PGE;20140501;2
PGE;20140502;0
PGE;20140503;4
PGE;20140504;0
PGE;20140505;0
PGE;20140506;0
PGE;20140507;2
PGE;20140508;2
PGE;20140509;2
PGE;20140510;0
PGE;20140511;0
PGE;20140512;0
PGE;20140513;0
PGE;20140514;2
PGE;20140515;4
PGE;20140516;2
PGE;20140517;0
PGE;20140518;0
PGE;20140519;0
PGE;20140520;0
PGE;20140521;0
PGE;20140522;0
PGE;20140523;0
PGE;20140524;0
PGE;20140525;0
PGE;20140526;0
PGE;20140527;0
PGE;20140528;0
PGE;20140529;0
PGE;20140530;0
PGE;20140531;0
PGE;20140601;0
PGE;20140602;0
PGE;20140603;0
PGE;20140604;0
PGE;20140605;0
PGE;20140606;0
PGE;20140607;0
PGE;20140608;0
PGE;20140609;2
PGE;20140610;0
PGE;20140611;0
PGE;20140612;0
PGE;20140613;0
PGE;20140614;2
PGE;20140615;0
PGE;20140616;0
PGE;20140617;0
PGE;20140618;0
PGE;20140619;0
PGE;20140620;0
PGE;20140621;0
PGE;20140622;0
PGE;20140623;0
PGE;20140624;0
PGE;20140625;0
PGE;20140626;0
PGE;20140627;0
PGE;20140628;0
PGE;20140629;0
PGE;20140630;0
PGE;20140701;0
PGE;20140702;0
PGE;20140703;0
PGE;20140704;0
PGE;20140705;0
PGE;20140706;0
PGE;20140707;0
PGE;20140708;0
PGE;20140709;0
PGE;20140710;0
PGE;20140711;0
PGE;20140712;0
PGE;20140713;0
PGE;20140714;0
PGE;20140715;0
PGE;20140716;0
PGE;20140717;0
PGE;20140718;0
PGE;20140719;0
PGE;20140720;0
PGE;20140721;0
PGE;20140722;0
PGE;20140723;0
PGE;20140724;0
PGE;20140725;0
PGE;20140726;0
PGE;20140727;0
PGE;20140728;0
PGE;20140729;0
PGE;20140730;0
PGE;20140731;0
PGE;20140801;0
PGE;20140802;0
PGE;20140803;0
PGE;20140804;0
PGE;20140805;0
PGE;20140806;0
PGE;20140807;0
PGE;20140808;0
PGE;20140809;0
PGE;20140810;0
PGE;20140811;0
PGE;20140812;0
PGE;20140813;0
PGE;20140814;0
PGE;20140815;0
PGE;20140816;0
PGE;20140817;0
PGE;20140818;0
PGE;20140819;0
PGE;20140820;0
PGE;20140821;0
PGE;20140822;0
PGE;20140823;0
PGE;20140824;0
PGE;20140825;0
PGE;20140826;0
PGE;20140827;0
PGE;20140828;0
PGE;20140829;0
PGE;20140830;0
PGE;20140831;0
PGE;20140901;0
PGE;20140902;0
PGE;20140903;0
PGE;20140904;0
PGE;20140905;0
PGE;20140906;0
PGE;20140907;0
PGE;20140908;0
PGE;20140909;0
PGE;20140910;0
PGE;20140911;0
PGE;20140912;0
PGE;20140913;0
PGE;20140914;0
PGE;20140915;0
PGE;20140916;0
PGE;20140917;0
PGE;20140918;0
PGE;20140919;0
PGE;20140920;0
PGE;20140921;0
PGE;20140922;0
PGE;20140923;0
PGE;20140924;0
PGE;20140925;0
PGE;20140926;0
PGE;20140927;0
PGE;20140928;0
PGE;20140929;0
PGE;20140930;0
PGE;20141001;0
PGE;20141002;0
PGE;20141003;0
PGE;20141004;0
PGE;20141005;0
PGE;20141006;0
PGE;20141007;0
PGE;20141008;0
PGE;20141009;0
PGE;20141010;0
PGE;20141011;0
PGE;20141012;0
PGE;20141013;0
PGE;20141014;0
PGE;20141015;0
PGE;20141016;0
PGE;20141017;0
PGE;20141018;0
PGE;20141019;0
PGE;20141020;0
PGE;20141021;0
PGE;20141022;0
PGE;20141023;0
PGE;20141024;0
PGE;20141025;0
PGE;20141026;0
PGE;20141027;0
PGE;20141028;0
PGE;20141029;0
PGE;20141030;0
PGE;20141031;0
PGE;20141101;0
PGE;20141102;0
PGE;20141103;0
PGE;20141104;0
PGE;20141105;0
PGE;20141106;0
PGE;20141107;0
PGE;20141108;0
PGE;20141109;0
PGE;20141110;0
PGE;20141111;0
PGE;20141112;0
PGE;20141113;0
PGE;20141114;0
PGE;20141115;0
PGE;20141116;0
PGE;20141117;0
PGE;20141118;0
PGE;20141119;0
PGE;20141120;0
PGE;20141121;0
PGE;20141122;0
PGE;20141123;0
PGE;20141124;0
PGE;20141125;0
PGE;20141126;0
PGE;20141127;0
PGE;20141128;0
PGE;20141129;0
PGE;20141130;0
PGE;20141201;0
PGE;20141202;0
PGE;20141203;0
PGE;20141204;0
PGE;20141205;0
PGE;20141206;0
PGE;20141207;0
PGE;20141208;0
PGE;20141209;0
PGE;20141210;0
PGE;20141211;0
PGE;20141212;0
PGE;20141213;0
PGE;20141214;0
PGE;20141215;0
PGE;20141216;0
PGE;20141217;0
PGE;20141218;0
PGE;20141219;0
PGE;20141220;0
PGE;20141221;0
PGE;20141222;0
PGE;20141223;0
PGE;20141224;0
PGE;20141225;0
PGE;20141226;0
PGE;20141227;0
PGE;20141228;0
PGE;20141229;0
PGE;20141230;0
PGE;20141231;0
PGE;20150101;0
PGE;20150102;0
PGE;20150103;0
PGE;20150104;0
PGE;20150105;0
PGE;20150106;0
PGE;20150107;0
PGE;20150108;0
PGE;20150109;0
PGE;20150110;0
PGE;20150111;0
PGE;20150112;0
PGE;20150113;0
PGE;20150114;0
PGE;20150115;0
PGE;20150116;0
PGE;20150117;0
PGE;20150118;0
PGE;20150119;0
PGE;20150120;0
PGE;20150121;0
PGE;20150122;0
PGE;20150123;0
PGE;20150124;0
PGE;20150125;0
PGE;20150126;0
PGE;20150127;0
PGE;20150128;0
PGE;20150129;0
PGE;20150130;0
PGE;20150131;0
PGE;20150201;0
PGE;20150202;0
PGE;20150203;0
PGE;20150204;0
PGE;20150205;0
PGE;20150206;0
PGE;20150207;0
PGE;20150208;0
PGE;20150209;0
PGE;20150210;0
PGE;20150211;0
PGE;20150212;0
PGE;20150213;0
PGE;20150214;0
PGE;20150215;0
PGE;20150216;0
PGE;20150217;0
PGE;20150218;0
PGE;20150219;0
PGE;20150220;0
PGE;20150221;0
PGE;20150222;0
PGE;20150223;0
PGE;20150224;0
PGE;20150225;0
PGE;20150226;0
PGE;20150227;0
PGE;20150228;0
PGE;20150301;0
PGE;20150302;0
PGE;20150303;0
PGE;20150304;0
PGE;20150305;0
PGE;20150306;0
PGE;20150307;0
PGE;20150308;0
PGE;20150309;0
PGE;20150310;0
PGE;20150311;0
PGE;20150312;0
PGE;20150313;0
PGE;20150314;0
PGE;20150315;0
PGE;20150316;0
PGE;20150317;0
PGE;20150318;0
PGE;20150319;0
PGE;20150320;0
PGE;20150321;0
PGE;20150322;0
PGE;20150323;0
PGE;20150324;0
PGE;20150325;0
PGE;20150326;0
PGE;20150327;0
PGE;20150328;0
PGE;20150329;0
PGE;20150330;0
PGE;20150331;0
PGE;20150401;0
PGE;20150402;0
PGE;20150403;0
PGE;20150404;0
PGE;20150405;0
PGE;20150406;0
PGE;20150407;0
PGE;20150408;0
PGE;20150409;0
PGE;20150410;0
PGE;20150411;0
PGE;20150412;0
PGE;20150413;0
PGE;20150414;0
PGE;20150415;0
PGE;20150416;0
PGE;20150417;0
PGE;20150418;0
PGE;20150419;0
PGE;20150420;0
PGE;20150421;0
PGE;20150422;2
PGE;20150423;0
PGE;20150424;2
PGE;20150425;2
PGE;20150426;2
PGE;20150427;10
PGE;20150428;2
PGE;20150429;2
PGE;20150430;2
PGE;20150501;2
PGE;20150502;2
PGE;20150503;0
PGE;20150504;8
PGE;20150505;6
PGE;20150506;6
PGE;20150507;6
PGE;20150508;0
PGE;20150509;10
PGE;20150510;4
PGE;20150511;0
PGE;20150512;4
PGE;20150513;2
PGE;20150514;2
PGE;20150515;2
PGE;20150516;4
PGE;20150517;0
PGE;20150518;8
PGE;20150519;0
PGE;20150520;4
PGE;20150521;2
PGE;20150522;0
PGE;20150523;0
PGE;20150524;0
PGE;20150525;0
PGE;20150526;0
PGE;20150527;2
PGE;20150528;0
PGE;20150529;0
PGE;20150530;2
PGE;20150531;0
PGE;20150601;0
PGE;20150602;2
PGE;20150603;0
PGE;20150604;0
PGE;20150605;0
PGE;20150606;0
PGE;20150607;0
PGE;20150608;0
PGE;20150609;0
PGE;20150610;0
PGE;20150611;0
PGE;20150612;0
PGE;20150613;2
PGE;20150614;0
PGE;20150615;0
PGE;20150616;0
PGE;20150617;0
PGE;20150618;0
PGE;20150619;0
PGE;20150620;0
PGE;20150621;0
PGE;20150622;0
PGE;20150623;0
PGE;20150624;0
